ts,mid,spread,obi,depth,volatility,trade_intensity,queue_at_best,hour
1764584271867476878,2838.15,0.099853516,0.1988371,9568.554,1.3551826668845024e-05,23.893278849307706,27.3746,10
1764584272867476878,2838.15,0.099853516,0.18767609,9438.737,1.3551826668845024e-05,20.831046914250038,18.8848,10
1764584273867476878,2838.15,0.099853516,0.18782072,9451.73,1.3551826668845024e-05,18.32390345596083,18.8848,10
1764584274867476878,2838.15,0.099853516,0.18810727,9441.547,1.3551826668845024e-05,15.908689510437135,18.8848,10
1764584275867476878,2838.15,0.099853516,0.18924999,9437.064,1.3551826668845024e-05,13.568741084130039,18.9911,10
1764584276867476878,2838.15,0.099853516,0.19010189,9330.156,1.3551826668845024e-05,12.740568828428103,18.8848,10
1764584277867476878,2838.15,0.099853516,0.19017416,9353.11,1.3551826668845024e-05,10.431095511540802,18.9911,10
1764584278867476878,2838.15,0.099853516,0.19119653,9279.6,1.3551826668845024e-05,9.08406642435821,18.9911,10
1764584279867476878,2838.15,0.099853516,0.19756506,9454.447,1.1158396773680579e-05,7.981212285391262,18.9911,10
1764584280867476878,2838.15,0.099853516,0.20443334,9493.447,1.1158396773680579e-05,13.966503068696372,19.0974,10
1764584281867476878,2838.15,0.099853516,0.21064197,9731.171,1.1158396773680579e-05,12.159882562987798,19.203701,10
1764584282867476878,2838.15,0.099853516,0.22332321,9799.676,1.1158396773680579e-05,11.224554536588947,19.4855,10
1764584283867476878,2838.15,0.099853516,0.22730203,9728.918,1.1158396773680579e-05,12.996542174068727,20.2782,10
1764584284867476878,2838.15,0.099853516,0.22572494,9725.855,7.69039434089791e-06,10.821938008507058,19.203701,10
1764584285867476878,2838.05,0.100097656,0.2483909,9752.369,1.1158396773680579e-05,11.216753665454455,15.9913,10
1764584286867476878,2838.05,0.100097656,0.2317332,10451.36,1.1158396773680579e-05,9.364770422529757,16.542599,10
1764584287867476878,2837.85,0.099853516,0.5539335,9400.939,1.9002065528184175e-05,36.48903580104109,466.77487,10
1764584288867476878,2837.75,0.100097656,0.8247057,8427.236,2.019330713665113e-05,41.47592756348497,1040.7892,10
1764584289867476878,2837.75,0.100097656,0.8131568,8548.142,2.019330713665113e-05,33.95761740865988,1035.7024,10
1764584290867476878,2837.75,0.100097656,0.79721457,8708.414,1.7992373614106327e-05,27.983414920648105,1032.3777,10
1764584291867476878,2837.55,0.100097656,0.9271431,10471.161,2.2530883143190295e-05,92.33700394280882,505.0857,10
1764584292867476878,2837.55,0.100097656,0.9086032,10392.326,2.2530883143190295e-05,79.40579896042281,237.73819,10
1764584293867476878,2837.45,0.100097656,0.9272042,12341.873,2.301117274328135e-05,67.00593129776799,2606.8057,10
1764584294867476878,2837.45,0.100097656,0.9204063,12432.527,2.301117274328135e-05,54.8598165921131,2600.3662,10
1764584295867476878,2837.45,0.100097656,0.93052334,12389.727,2.301117274328135e-05,45.09668819910274,2676.0366,10
1764584296867476878,2837.45,0.100097656,0.9164077,12580.231,2.301117274328135e-05,36.92204549057433,2675.6924,10
1764584297867476878,2837.45,0.100097656,0.91462994,12537.074,2.301117274328135e-05,30.22921410967742,2608.4702,10
1764584298867476878,2837.45,0.100097656,0.9056434,12660.148,2.301117274328135e-05,24.74958723297175,2608.4526,10
1764584299867476878,2837.45,0.100097656,0.90612775,12667.854,2.301117274328135e-05,20.263248193620164,2624.8733,10
1764584300867476878,2837.45,0.100097656,0.8826631,12947.549,2.301117274328135e-05,16.59014445336869,2581.8274,10
1764584301867476878,2837.45,0.100097656,0.8793499,12995.141,2.301117274328135e-05,13.582861461979052,2581.8274,10
1764584302867476878,2837.45,0.100097656,0.83393806,12212.785,2.301117274328135e-05,53.53771017347226,1320.2638,10
1764584303867476878,2837.45,0.100097656,0.80948436,12542.6,2.301117274328135e-05,46.00820073146189,1276.9452,10
1764584304867476878,2837.45,0.100097656,0.8090044,12561.701,2.301117274328135e-05,40.93117527722907,1225.7832,10
1764584305867476878,2837.45,0.100097656,0.80615056,12532.58,2.253088132420089e-05,34.05541969985869,1215.8019,10
1764584306867476878,2837.45,0.100097656,0.8051607,12486.979,2.253088132420089e-05,30.601258121082314,1166.9612,10
1764584307867476878,2837.45,0.100097656,0.79892415,12517.518,1.7908314475789666e-05,29.223383785813848,1107.3967,10
1764584308867476878,2837.45,0.100097656,0.7915783,12699.119,1.6737916666897945e-05,25.738775483666437,1095.922,10
1764584309867476878,2837.45,0.100097656,0.79894584,13048.686,1.6737916666897945e-05,21.435665528891352,1094.7767,10
1764584310867476878,2837.45,0.100097656,0.80226505,12993.701,1.6737916666897945e-05,17.912577075040986,1092.6403,10
1764584311867476878,2837.45,0.100097656,0.83265316,14278.015,7.69039434089791e-06,15.934462446669826,1280.2269,10
1764584312867476878,2837.55,0.100097656,0.900237,9873.815,1.1158396773680579e-05,71.59600119466668,2.5132,10
1764584313867476878,2837.55,0.100097656,0.90154076,10113.749,7.69039434089791e-06,59.886732703935664,118.7563,10
1764584314867476878,2837.55,0.100097656,0.90105224,10119.982,7.69039434089791e-06,49.03110976607305,119.3411,10
1764584315867476878,2837.65,0.099853516,0.8429733,7062.799,1.0514530004002154e-05,44.131200855310574,13.392,10
1764584316867476878,2837.65,0.099853516,0.844635,7157.0996,1.0514529094507452e-05,36.85664829819217,15.306,10
1764584317867476878,2837.65,0.099853516,0.84604883,7152.26,1.0514530004002154e-05,31.44455614556332,21.0428,10
1764584318867476878,2837.65,0.099853516,0.8442986,7169.535,1.0514529094507452e-05,26.107163627103972,23.0189,10
1764584319867476878,2837.65,0.099853516,0.84402657,7156.4004,1.0514529094507452e-05,21.556006984070947,23.892801,10
1764584320867476878,2837.75,0.100097656,0.7410318,5679.7476,1.2543151569843758e-05,23.811720226771264,22.06599,10
1764584321867476878,2837.85,0.099853516,0.39404637,6807.1245,1.4066999028727878e-05,20.764272361800778,223.71237,10
1764584322867476878,2837.85,0.099853516,0.40193045,6787.296,1.4066999028727878e-05,17.000348347893475,232.64648,10
1764584323867476878,2837.85,0.099853516,0.4383166,7227.4814,1.4066999028727878e-05,13.918708005458848,229.64648,10
1764584324867476878,2837.85,0.099853516,0.45813143,7415.2383,1.4066999028727878e-05,11.395674287181857,349.73868,10
1764584325867476878,2837.85,0.099853516,0.46857482,7587.255,1.4066999028727878e-05,9.329988990975796,357.6991,10
1764584326867476878,2837.85,0.099853516,0.47657415,7770.541,1.4066999028727878e-05,7.638748912790893,357.6991,10
1764584327867476878,2837.85,0.099853516,0.51636034,8420.705,1.4066999028727878e-05,6.254078649942903,357.6991,10
1764584328867476878,2837.85,0.099853516,0.563459,9305.94,1.4066999028727878e-05,5.120406522876681,357.6991,10
1764584329867476878,2837.85,0.099853516,0.5559269,9187.667,1.4066999028727878e-05,4.192234288540235,273.003,10
1764584330867476878,2837.85,0.099853516,0.55787814,9216.374,1.4066999028727878e-05,3.4323111361358842,269.82538,10
1764584331867476878,2837.85,0.099853516,0.5598605,9279.662,1.4066999028727878e-05,2.810138681286476,335.64948,10
1764584332867476878,2838.05,0.100097656,0.15768263,10062.156,1.888689075713046e-05,13.358171021026353,48.351593,10
1764584333867476878,2838.05,0.100097656,0.17831749,10294.701,1.888689075713046e-05,10.936745419789379,18.896587,10
1764584334867476878,2838.05,0.100097656,0.1787226,10301.489,1.888689075713046e-05,8.954249813766326,24.273188,10
1764584335867476878,2838.05,0.100097656,0.19695823,10528.58,1.7992373614106327e-05,7.3311196932732825,24.273188,10
1764584336867476878,2838.05,0.100097656,0.21993738,10777.449,1.7992371795116924e-05,6.002213147378457,102.34019,10
1764584337867476878,2838.05,0.100097656,0.21211523,10873.33,1.7992373614106327e-05,4.914196490287728,25.66799,10
1764584338867476878,2838.05,0.100097656,0.22908632,11077.901,1.7992373614106327e-05,4.023403793266447,25.66799,10
1764584339867476878,2838.05,0.100097656,0.22638348,11059.172,1.7992373614106327e-05,3.294084417597847,19.939089,10
1764584340867476878,2838.05,0.100097656,0.22732575,11089.303,1.6830324966576882e-05,2.6969682159223307,19.939089,10
1764584341867476878,2838.05,0.100097656,0.23381697,11189.967,1.538078868179582e-05,2.2080908184494707,92.06799,10
1764584342867476878,2838.05,0.100097656,0.22423343,11287.919,1.538078868179582e-05,1.8078318586537123,16.654,10
1764584343867476878,2838.05,0.100097656,0.22454263,11253.209,1.538078868179582e-05,1.4801275390739215,90.8556,10
1764584344867476878,2838.05,0.100097656,0.20203276,11859.162,1.538078868179582e-05,1.2118259347174516,5.401,10
1764584345867476878,2838.05,0.100097656,0.20137464,11923.719,1.538078868179582e-05,0.9921591601306484,5.401,10
1764584346867476878,2838.05,0.100097656,0.20198308,11918.946,1.538078868179582e-05,0.8123112163469838,5.401,10
1764584347867476878,2838.05,0.100097656,0.20461701,11793.431,1.538078868179582e-05,0.6650641738934574,5.7198997,10
1764584348867476878,2838.05,0.100097656,0.20520407,11768.965,1.538078868179582e-05,0.5445084919369763,5.7198997,10
1764584349867476878,2838.05,0.100097656,0.20996639,11882.346,1.538078868179582e-05,0.44580584766091674,5.7198997,10
1764584350867476878,2838.05,0.100097656,0.21065639,11896.83,1.538078868179582e-05,0.3649949573819904,5.6136,10
1764584351867476878,2838.05,0.100097656,0.20119521,11959.674,1.538078868179582e-05,0.29883259632702286,5.6136,10
1764584352867476878,2838.05,0.100097656,0.20196176,11918.207,0.0,0.24466343663507198,5.6136,10
1764584353867476878,2838.05,0.100097656,0.20220685,11905.681,0.0,0.20031347972687957,5.6136,10
1764584354867476878,2838.05,0.100097656,0.19775857,12190.592,0.0,0.16400280610845916,5.7198997,10
1764584355867476878,2838.05,0.100097656,0.18891537,12782.221,0.0,0.134274140952081,5.7198997,10
1764584356867476878,2838.05,0.100097656,0.13463555,17896.252,0.0,0.10993436854059636,5.7198997,10
1764584357867476878,2838.05,0.100097656,0.13469335,17932.004,0.0,0.09000664834439485,5.7198997,10
1764584358867476878,2838.05,0.100097656,0.13040632,18482.371,0.0,0.07369121098103149,5.7198997,10
1764584359867476878,2837.75,0.100097656,0.58328056,19764.984,2.3071181203704327e-05,14.018065273657129,2026.9425,10
1764584360867476878,2837.75,0.100097656,0.58093566,19731.05,2.307118302269373e-05,11.477021138197607,2034.9414,10
1764584361867476878,2837.75,0.100097656,0.58231497,19803.168,2.307118302269373e-05,9.396590159568444,2108.761,10
1764584362867476878,2837.75,0.100097656,0.5796712,19780.598,2.307118302269373e-05,7.693277337708625,2043.4357,10
1764584363867476878,2837.75,0.100097656,0.58096945,19746.273,2.3071184841683134e-05,6.298722748339953,2043.4357,10
1764584364867476878,2837.95,0.100097656,0.3337296,21818.898,2.8393682441674173e-05,12.407727896058512,372.84616,10
1764584365867476878,2838.05,0.100097656,0.16567768,19689.078,2.9522343538701534e-05,13.602704095845013,495.07596,10
1764584366867476878,2838.05,0.100097656,0.18071553,20032.002,2.9522343538701534e-05,11.136952168288135,272.5649,10
1764584367867476878,2838.05,0.100097656,0.2039037,20528.254,2.9522343538701534e-05,9.118165235736006,485.28925,10
1764584368867476878,2838.05,0.100097656,0.23186222,21286.553,2.9522343538701534e-05,7.465322290143614,724.1074,10
1764584369867476878,2838.05,0.100097656,0.24842484,19918.984,2.9522343538701534e-05,64.84332494331301,701.183,10
1764584370867476878,2838.05,0.100097656,0.24906868,19928.25,2.9522343538701534e-05,53.451762756762975,704.01636,10
1764584371867476878,2838.05,0.100097656,0.24946216,19896.633,2.9522343538701534e-05,46.84417917286448,636.8816,10
1764584372867476878,2838.05,0.100097656,0.24715917,19746.201,2.9522343538701534e-05,39.25911632612934,632.52344,10
1764584373867476878,2838.05,0.100097656,0.24795128,19767.467,2.9522343538701534e-05,32.142645874867966,632.52344,10
1764584374867476878,2838.05,0.100097656,0.2524912,19748.324,2.9522343538701534e-05,26.85998040381559,637.93524,10
1764584375867476878,2838.05,0.100097656,0.2519542,19720.576,2.9522343538701534e-05,22.716168971363846,636.12366,10
1764584376867476878,2838.05,0.100097656,0.25577703,19425.924,2.9522343538701534e-05,20.04858010434755,752.3071,10
1764584377867476878,2838.05,0.100097656,0.26839045,18761.412,2.9522343538701534e-05,34.72258302610055,820.6031,10
1764584378867476878,2838.05,0.100097656,0.27032024,18761.688,2.9522343538701534e-05,34.04779320435462,706.2308,10
1764584379867476878,2838.05,0.100097656,0.27058566,18790.0,1.6830324966576882e-05,28.238513864688684,706.2308,10
1764584380867476878,2838.05,0.100097656,0.2699977,18765.373,1.6830324966576882e-05,23.482278216083632,706.24585,10
1764584381867476878,2838.05,0.100097656,0.27098414,18723.076,1.6830324966576882e-05,21.400894290905057,718.1028,10
1764584382867476878,2838.05,0.100097656,0.27091888,18727.25,1.6830324966576882e-05,17.884108793179013,718.1028,10
1764584383867476878,2838.05,0.100097656,0.26504397,18558.9,1.6830324966576882e-05,18.267654798808373,636.92426,10
1764584384867476878,2838.05,0.100097656,0.2637238,18596.473,7.69039434089791e-06,15.862637005007079,620.0962,10
1764584385867476878,2838.05,0.100097656,0.2646116,18467.709,0.0,14.256113469366234,620.0962,10
1764584386867476878,2838.05,0.100097656,0.26664254,18410.61,0.0,13.665880232881577,626.44116,10
1764584387867476878,2838.05,0.100097656,0.2683453,18360.742,0.0,13.00136888376082,626.81396,10
1764584388867476878,2838.05,0.100097656,0.26817062,18326.52,0.0,12.094774512622283,626.72296,10
1764584389867476878,2838.05,0.100097656,0.27016446,18237.713,0.0,11.896325561169823,626.81396,10
1764584390867476878,2838.05,0.100097656,0.26957723,18276.895,0.0,10.283695326323468,626.72296,10
1764584391867476878,2838.05,0.100097656,0.28474227,18395.701,0.0,11.138616322775608,639.5943,10
1764584392867476878,2838.05,0.100097656,0.2845907,18287.62,0.0,12.019835680945064,632.263,10
1764584393867476878,2838.05,0.100097656,0.24880715,19506.691,0.0,10.74735535354384,613.8591,10
1764584394867476878,2838.05,0.100097656,0.25011784,19420.578,0.0,8.799190342203628,613.8591,10
1764584395867476878,2838.05,0.100097656,0.25017065,19429.154,0.0,7.3854369822709,613.8591,10
1764584396867476878,2838.05,0.100097656,0.25054225,19422.637,0.0,6.0466843823046315,613.8591,10
1764584397867476878,2838.05,0.100097656,0.25065696,19433.84,0.0,5.1318757048711605,613.8591,10
1764584398867476878,2838.05,0.100097656,0.2506618,19433.828,0.0,4.382893707473782,613.8591,10
1764584399867476878,2838.05,0.100097656,0.24929573,19458.436,0.0,5.219833088078921,614.6518,10
1764584400867476878,2838.05,0.100097656,0.23851092,20010.432,0.0,5.361253356676332,613.8591,10
1764584401867476878,2838.05,0.100097656,0.20450573,20678.533,0.0,27.773155851093815,98.52331,10
1764584402867476878,2837.85,0.099853516,0.5104818,19378.871,1.538078868179582e-05,37.24027655907965,127.51199,10
1764584403867476878,2837.75,0.100097656,0.6960114,19210.727,1.6830323147587478e-05,83.60164902019892,2188.1052,10
1764584404867476878,2837.75,0.100097656,0.69434816,19173.521,1.6830324966576882e-05,70.98501051777683,2130.0383,10
1764584405867476878,2837.75,0.100097656,0.64765656,17857.348,1.6830324966576882e-05,119.38661657811002,382.77103,10
1764584406867476878,2837.55,0.100097656,0.9653133,15237.189,2.189844599342905e-05,159.92084619268053,2118.5342,10
1764584407867476878,2837.55,0.100097656,0.94708735,15253.104,2.1898444174439646e-05,140.17684642922436,1855.8943,10
1764584408867476878,2837.55,0.100097656,0.9314625,14392.091,2.189844599342905e-05,128.90609630101287,815.5669,10
1764584409867476878,2837.5,0.20019531,0.9459991,16372.308,2.1881631255382672e-05,119.13457882002248,1827.4788,10
1764584410867476878,2837.45,0.100097656,0.9611889,15882.225,2.182918251492083e-05,100.80198987954151,1679.8547,10
1764584411867476878,2837.45,0.100097656,0.96049106,15805.695,2.182918251492083e-05,83.97984306121226,1609.7112,10
1764584412867476878,2837.45,0.100097656,0.9603633,15757.998,2.182918251492083e-05,72.01972659747338,1565.4072,10
1764584413867476878,2837.45,0.100097656,0.9595265,15433.121,2.1829180695931427e-05,66.75934261126652,1252.9417,10
1764584414867476878,2837.45,0.100097656,0.95751464,15319.121,2.1829180695931427e-05,56.47061932033342,1112.5796,10
1764584415867476878,2837.45,0.100097656,0.94830275,14477.392,2.1829180695931427e-05,65.99258059741659,213.91942,10
1764584416867476878,2837.45,0.100097656,0.95007455,14238.655,2.1829180695931427e-05,56.74919391391257,12.753845,10
1764584417867476878,2837.4,0.19995117,0.95232636,15999.825,2.1740846932516433e-05,109.00020045780232,3039.8171,10
1764584418867476878,2837.35,0.099853516,0.94319516,15548.397,2.1616180674755014e-05,100.4805095156326,2467.9348,10
1764584419867476878,2837.35,0.099853516,0.9502682,14777.756,2.1616180674755014e-05,90.60486858380604,1845.5929,10
1764584420867476878,2837.35,0.099853516,0.93985665,14170.98,2.1616180674755014e-05,83.42572388117401,1121.451,10
1764584421867476878,2837.35,0.099853516,0.9247044,13682.946,2.1616180674755014e-05,77.91047582617632,455.44223,10
1764584422867476878,2837.35,0.099853516,0.9316108,14006.594,1.7110731278080493e-05,66.50674124965951,273.08832,10
1764584423867476878,2837.35,0.099853516,0.92433816,13818.578,1.6076468455139548e-05,54.81365284194025,262.5147,10
1764584424867476878,2837.35,0.099853516,0.92905843,13554.704,1.6076468455139548e-05,47.77793122098909,149.14516,10
1764584425867476878,2837.35,0.099853516,0.92183304,13456.043,1.6076468455139548e-05,41.47376181905465,74.65857,10
1764584426867476878,2837.35,0.099853516,0.9207811,13476.229,7.057189122861018e-06,35.22472897554559,65.703766,10
1764584427867476878,2837.35,0.099853516,0.91990644,13421.6455,7.057189122861018e-06,28.839568881116247,65.703766,10
1764584428867476878,2837.25,0.100097656,0.9641322,16376.826,9.823193067859393e-06,26.330880652310906,1889.6676,10
1764584429867476878,2837.25,0.100097656,0.93253255,16604.686,9.459990906179883e-06,28.989940869475713,1698.5382,10
1764584430867476878,2837.25,0.100097656,0.93637407,16494.822,8.996186807053164e-06,26.09145632973825,1648.4568,10
1764584431867476878,2837.25,0.100097656,0.93017805,16284.564,8.996186807053164e-06,25.71233961587631,1361.1942,10
1764584432867476878,2837.25,0.100097656,0.9292822,16336.366,8.996186807053164e-06,21.957829411713327,1361.0122,10
1764584433867476878,2837.25,0.100097656,0.9305621,16285.57,8.996185897558462e-06,17.97755021020991,1361.0122,10
1764584434867476878,2837.25,0.100097656,0.9293698,16233.558,8.996186807053164e-06,16.350196444400552,1310.792,10
1764584435867476878,2837.25,0.100097656,0.9278986,16245.546,8.996186807053164e-06,13.930216388663059,1298.0935,10
1764584436867476878,2837.25,0.100097656,0.9274514,16253.281,8.996186807053164e-06,11.586365801351368,1298.0026,10
1764584437867476878,2837.25,0.100097656,0.92634946,16249.415,8.415162483288441e-06,11.48007571411958,1263.281,10
1764584438867476878,2837.25,0.100097656,0.9271111,16202.456,7.69039434089791e-06,10.486706516345484,1231.1144,10
1764584439867476878,2837.25,0.100097656,0.9181084,16200.805,7.69039434089791e-06,14.023866531095862,1070.2859,10
1764584440867476878,2837.25,0.100097656,0.90703225,16206.044,7.69039434089791e-06,20.001425411404075,896.6166,10
1764584441867476878,2837.25,0.100097656,0.9003092,16269.033,7.69039434089791e-06,20.726244015840376,821.7574,10
1764584442867476878,2837.25,0.100097656,0.8968705,16288.696,7.69039434089791e-06,19.32571358155324,788.4917,10
1764584443867476878,2837.25,0.100097656,0.8967954,16258.014,7.69039434089791e-06,18.179056244380703,759.0303,10
1764584444867476878,2837.25,0.100097656,0.89735985,16228.049,7.69039434089791e-06,16.696444878428984,740.11615,10
1764584445867476878,2837.25,0.100097656,0.89625657,16143.108,7.69039434089791e-06,18.745431802857684,665.2137,10
1764584446867476878,2837.25,0.100097656,0.8956808,16089.928,7.69039434089791e-06,22.416962126684332,597.228,10
1764584447867476878,2837.25,0.100097656,0.89937943,15898.843,7.69039434089791e-06,22.52264896290728,500.81808,10
1764584448867476878,2837.25,0.100097656,0.83661896,16914.795,0.0,30.947563384331357,355.51816,10
1764584449867476878,2837.25,0.100097656,0.8335548,16700.469,0.0,46.90876225930235,125.03558,10
1764584450867476878,2837.15,0.099853516,0.84591764,17261.33,7.69039434089791e-06,88.61722764791367,3125.211,10
1764584451867476878,2837.15,0.099853516,0.841331,16818.916,7.69039434089791e-06,79.26061166397398,2673.823,10
1764584452867476878,2837.15,0.099853516,0.83882344,16631.115,7.69039434089791e-06,69.24356220319531,2474.1165,10
1764584453867476878,2837.15,0.099853516,0.8390621,16618.656,7.69039434089791e-06,57.9607185568783,2467.6318,10
1764584454867476878,2837.15,0.099853516,0.83622295,16600.443,7.69039434089791e-06,50.71706919761025,2405.2195,10
1764584455867476878,2837.15,0.099853516,0.83602947,16572.246,7.69039434089791e-06,44.06139371497581,2378.4326,10
1764584456867476878,2837.15,0.099853516,0.83794487,16488.021,7.69039434089791e-06,39.51853374944594,2339.6,10
1764584457867476878,2837.15,0.099853516,0.8356549,16523.14,7.69039434089791e-06,33.623923625675644,2331.1907,10
1764584458867476878,2837.15,0.099853516,0.83172524,16443.105,7.69039434089791e-06,30.247979015316236,2199.6924,10
1764584459867476878,2837.15,0.099853516,0.8207034,16266.763,7.69039434089791e-06,28.571604823659236,1873.735,10
1764584460867476878,2837.15,0.099853516,0.8135669,16177.42,7.69039434089791e-06,29.55560592926964,1684.9613,10
1764584461867476878,2837.15,0.099853516,0.8125741,16122.703,7.69039434089791e-06,26.192045216289195,1624.4376,10
1764584462867476878,2837.15,0.099853516,0.8114194,16133.188,7.69039434089791e-06,22.89438687996115,1614.3297,10
1764584463867476878,2837.15,0.099853516,0.8117464,16123.628,7.69039434089791e-06,19.106877105333293,1611.8444,10
1764584464867476878,2837.15,0.099853516,0.8111109,16105.772,7.69039434089791e-06,19.45004206678036,1587.1149,10
1764584465867476878,2837.15,0.099853516,0.8114407,16097.489,7.69039434089791e-06,16.64942457642158,1585.7052,10
1764584466867476878,2837.15,0.099853516,0.81055677,16058.736,7.69039434089791e-06,17.981857847897135,1540.0646,10
1764584467867476878,2837.15,0.099853516,0.8101791,16028.687,7.69039434089791e-06,15.991184746004166,1509.6552,10
1764584468867476878,2837.15,0.099853516,0.80964416,15984.728,7.69039434089791e-06,14.72389795200329,1465.4886,10
1764584469867476878,2837.15,0.099853516,0.80913126,15943.662,7.69039434089791e-06,14.230139021551226,1424.0634,10
1764584470867476878,2837.15,0.099853516,0.7609205,16465.781,0.0,19.989037795931846,1052.6989,10
1764584471867476878,2837.15,0.099853516,0.6939537,17987.07,0.0,18.54087093103174,1005.7417,10
1764584472867476878,2837.15,0.099853516,0.6917342,17868.852,0.0,16.448865948539407,884.0434,10
1764584473867476878,2837.15,0.099853516,0.6850968,17739.986,0.0,17.817654331454875,677.1556,10
1764584474867476878,2837.15,0.099853516,0.6839717,17700.324,0.0,16.03801552425136,630.0682,10
1764584475867476878,2837.15,0.099853516,0.68423927,17692.578,0.0,13.493355021890716,629.50415,10
1764584476867476878,2837.15,0.099853516,0.68423426,17692.295,0.0,11.22869396554317,629.22217,10
1764584477867476878,2837.15,0.099853516,0.6820051,17165.906,0.0,17.894200918748222,230.78273,10
1764584478867476878,2837.05,0.100097656,0.7265329,17826.959,7.69039434089791e-06,20.813686989284065,2817.004,10
1764584479867476878,2837.05,0.100097656,0.7117182,18121.273,7.69039434089791e-06,18.6722288453641,2762.3723,10
1764584480867476878,2837.05,0.100097656,0.70377713,18310.318,7.69039434089791e-06,15.831335724975418,2751.5154,10
1764584481867476878,2837.05,0.100097656,0.69143355,18628.953,7.69039434089791e-06,13.324139914183517,2745.8142,10
1764584482867476878,2837.05,0.100097656,0.6858275,18751.574,7.69039434089791e-06,13.62792180988614,2725.4768,10
1764584483867476878,2837.05,0.100097656,0.67247933,19044.387,7.69039434089791e-06,14.23917588397024,2672.0884,10
1764584484867476878,2837.05,0.100097656,0.6725722,19013.547,7.69039434089791e-06,12.564397429302883,2653.114,10
1764584485867476878,2837.05,0.100097656,0.6673604,19161.504,7.69039434089791e-06,10.468127816186225,2652.7615,10
1764584486867476878,2837.05,0.100097656,0.6681012,18975.73,7.69039434089791e-06,10.927078380248954,2542.8396,10
1764584487867476878,2837.05,0.100097656,0.6687756,18907.973,7.69039434089791e-06,10.396489086579507,2510.3232,10
1764584488867476878,2837.05,0.100097656,0.6678691,18914.375,7.69039434089791e-06,9.055733079988313,2497.458,10
1764584489867476878,2837.05,0.100097656,0.6572607,19106.629,7.69039434089791e-06,11.945938337302477,2423.1685,10
1764584490867476878,2837.05,0.100097656,0.6571453,19101.22,7.69039434089791e-06,10.143045584966828,2417.4092,10
1764584491867476878,2837.05,0.100097656,0.6572509,19515.77,7.69039434089791e-06,8.485692597206207,2416.6162,10
1764584492867476878,2837.05,0.100097656,0.65178096,19956.422,7.69039434089791e-06,8.035112972031003,2410.9512,10
1764584493867476878,2837.05,0.100097656,0.653076,20029.969,7.69039434089791e-06,6.941132588501641,2410.9192,10
1764584494867476878,2837.05,0.100097656,0.6505961,19897.342,7.69039434089791e-06,5.682918711398069,2410.9192,10
1764584495867476878,2837.05,0.100097656,0.652756,20017.396,7.69039434089791e-06,4.834049563185913,2410.637,10
1764584496867476878,2837.05,0.100097656,0.65645754,19901.465,7.69039434089791e-06,4.13905428620551,2410.355,10
1764584497867476878,2837.05,0.100097656,0.66056716,20019.18,7.69039434089791e-06,3.5700402796977038,2410.073,10
1764584498867476878,2837.05,0.100097656,0.66192,20243.125,0.0,2.92290176671563,2410.073,10
1764584499867476878,2837.05,0.100097656,0.6563154,20102.68,0.0,2.3930695646360514,2568.5974,10
1764584500867476878,2837.05,0.100097656,0.6563779,20133.117,0.0,1.9592796468224725,2568.5974,10
1764584501867476878,2837.05,0.100097656,0.65348446,20029.691,0.0,1.604122500733325,2432.49,10
1764584502867476878,2837.05,0.100097656,0.65373987,20045.486,0.0,1.3133444230547306,2447.93,10
1764584503867476878,2837.05,0.100097656,0.65467143,20014.305,0.0,1.0752754685383672,2446.2043,10
1764584504867476878,2837.05,0.100097656,0.66552764,20143.3,0.0,0.8803610941226971,2591.0295,10
1764584505867476878,2837.05,0.100097656,0.6562524,20110.125,0.0,0.7207787015716318,2530.659,10
1764584506867476878,2837.05,0.100097656,0.6322482,20656.191,0.0,0.590123689140312,2503.6025,10
1764584507867476878,2837.05,0.100097656,0.62836874,20786.309,0.0,0.4831524124190045,2503.6025,10
1764584508867476878,2837.05,0.100097656,0.6141873,21282.578,0.0,0.3955717384712552,2503.6025,10
1764584509867476878,2837.05,0.100097656,0.6136636,21299.82,0.0,0.32386674733493725,2503.6025,10
1764584510867476878,2837.05,0.100097656,0.61346346,21306.77,0.0,0.26515966594244966,2503.6025,10
1764584511867476878,2837.05,0.100097656,0.613445,21310.744,0.0,0.2170943729829679,2503.709,10
1764584512867476878,2837.05,0.100097656,0.6139064,21311.55,0.0,0.1777418394813376,2503.6025,10
1764584513867476878,2837.05,0.100097656,0.62996775,21232.555,0.0,0.14552271009202128,2598.7712,10
1764584514867476878,2837.05,0.100097656,0.629358,21526.137,0.0,0.11914391802358941,2622.699,10
1764584515867476878,2837.05,0.100097656,0.62175286,21337.268,0.0,0.09754678972811469,2549.6633,10
1764584516867476878,2837.05,0.100097656,0.61719847,21469.71,0.0,0.07986455661443888,2530.4443,10
1764584517867476878,2837.05,0.100097656,0.60984486,21723.686,0.0,0.06538756858117865,2560.2432,10
1764584518867476878,2837.05,0.100097656,0.60982746,21724.305,0.0,0.053534813266406585,2560.2432,10
1764584519867476878,2837.05,0.100097656,0.60686475,21831.67,0.0,0.0438305979814942,2560.2432,10
1764584520867476878,2837.05,0.100097656,0.6110304,21674.5,0.0,0.035885458493247015,2560.4385,10
1764584521867476878,2837.05,0.100097656,0.5941995,22278.205,0.0,0.029380528456724786,2560.4385,10
1764584522867476878,2837.05,0.100097656,0.59402007,22284.934,0.0,0.02405474218920336,2560.4385,10
