seed,episode,start_local,start_idx_abs,static_bps,sizeaware_bps,vwap_bps,static_vs_vwap,sizeaware_vs_vwap,sizeaware_vs_static
1002,151,21646,82125,35.202,40.108,58.977,-23.774,-18.869,4.905
1002,152,13229,73708,83.196,35.842,40.133,43.063,-4.291,-47.354
1002,153,12406,72885,256.887,43.917,58.341,198.546,-14.423,-212.969
1002,154,10636,71115,38.327,35.328,37.609,0.718,-2.281,-2.999
1002,155,11512,71991,128.638,11.388,22.534,106.103,-11.147,-117.25
1002,156,19781,80260,39.802,38.808,58.131,-18.329,-19.323,-0.993
1002,157,18857,79336,29.911,32.417,41.329,-11.418,-8.912,2.506
1002,158,18316,78795,34.828,37.707,34.448,0.38,3.259,2.879
1002,159,17833,78312,121.606,57.274,51.597,70.009,5.678,-64.332
1002,160,1927,62406,33.409,28.23,33.545,-0.136,-5.315,-5.179
1002,161,25180,85659,102.585,47.38,47.616,54.969,-0.236,-55.205
1002,162,20911,81390,46.784,48.037,49.15,-2.366,-1.113,1.253
1002,163,17267,77746,55.479,23.888,42.195,13.284,-18.307,-31.591
1002,164,20951,81430,39.009,40.475,51.996,-12.987,-11.521,1.466
1002,165,20845,81324,35.382,31.481,40.069,-4.687,-8.588,-3.901
1002,166,43,60522,258.78,105.96,53.433,205.347,52.527,-152.82
1002,167,21728,82207,38.789,36.436,66.665,-27.876,-30.229,-2.354
1002,168,15179,75658,104.539,-4.263,36.197,68.342,-40.46,-108.802
1002,169,17707,78186,95.708,49.223,54.191,41.517,-4.968,-46.485
1002,170,15410,75889,96.241,30.339,36.89,59.351,-6.55,-65.901
1002,171,16532,77011,88.765,15.191,41.92,46.845,-26.73,-73.575
1002,172,24430,84909,65.944,46.43,53.026,12.917,-6.597,-19.514
1002,173,1002,61481,102.763,22.216,41.037,61.726,-18.822,-80.547
1002,174,16990,77469,29.404,24.694,37.293,-7.889,-12.599,-4.71
1002,175,8494,68973,107.421,22.102,35.198,72.222,-13.096,-85.319
1002,176,17094,77573,29.766,27.545,32.728,-2.963,-5.183,-2.221
1002,177,1203,61682,124.982,56.479,58.443,66.539,-1.964,-68.503
1002,178,24019,84498,37.348,44.732,49.694,-12.346,-4.962,7.384
1002,179,11021,71500,110.289,53.682,49.632,60.658,4.05,-56.608
1002,180,13714,74193,140.889,41.888,43.538,97.351,-1.649,-99.0
1002,181,19730,80209,58.003,34.332,53.785,4.217,-19.453,-23.671
1002,182,10194,70673,168.839,122.077,60.801,108.038,61.276,-46.762
1002,183,13749,74228,220.162,41.736,37.581,182.581,4.155,-178.427
1002,184,10154,70633,260.258,37.621,46.649,213.61,-9.028,-222.637
1002,185,16890,77369,102.269,53.358,51.635,50.634,1.724,-48.911
1002,186,13408,73887,58.812,43.779,47.61,11.202,-3.831,-15.032
1002,187,16065,76544,65.772,24.618,29.878,35.895,-5.26,-41.155
1002,188,2643,63122,177.11,38.884,53.58,123.53,-14.697,-138.226
1002,189,4549,65028,59.504,42.402,42.586,16.917,-0.184,-17.101
1002,190,13900,74379,65.564,27.177,36.094,29.471,-8.916,-38.387
1002,191,24844,85323,23.315,30.766,23.387,-0.072,7.379,7.451
1002,192,16949,77428,31.347,31.362,35.774,-4.427,-4.411,0.015
1002,193,9628,70107,32.96,36.839,35.432,-2.472,1.407,3.879
1002,194,10916,71395,65.069,30.599,31.078,33.991,-0.479,-34.469
1002,195,9924,70403,65.905,60.423,40.324,25.582,20.099,-5.483
1002,196,9031,69510,264.58,81.04,60.045,204.535,20.996,-183.539
1002,197,5464,65943,124.79,58.873,44.561,80.229,14.312,-65.918
1002,198,18945,79424,9.341,20.481,31.557,-22.216,-11.076,11.14
1002,199,1657,62136,80.487,40.631,38.352,42.135,2.279,-39.856
1002,200,8201,68680,122.132,48.558,46.104,76.027,2.454,-73.573
1002,201,14044,74523,128.163,46.573,72.965,55.199,-26.392,-81.59
1002,202,24553,85032,30.082,34.141,38.519,-8.437,-4.378,4.06
1002,203,22055,82534,29.391,29.434,29.498,-0.106,-0.064,0.043
1002,204,9265,69744,95.386,44.645,46.343,49.043,-1.698,-50.741
1002,205,11995,72474,93.885,-1.335,42.913,50.972,-44.248,-95.219
1002,206,23603,84082,27.718,27.691,35.585,-7.867,-7.894,-0.027
1002,207,3027,63506,104.461,33.515,40.811,63.65,-7.296,-70.946
1002,208,21100,81579,36.477,43.614,64.372,-27.895,-20.758,7.137
1002,209,23068,83547,28.64,37.515,42.355,-13.715,-4.841,8.875
1002,210,16908,77387,56.511,47.955,52.534,3.977,-4.579,-8.556
1002,211,6201,66680,95.962,42.592,42.066,53.896,0.526,-53.37
1002,212,18617,79096,39.12,40.931,73.325,-34.205,-32.394,1.812
1002,213,15161,75640,89.53,15.845,31.13,58.4,-15.285,-73.685
1002,214,17441,77920,44.378,57.337,39.095,5.283,18.242,12.959
1002,215,3201,63680,130.352,37.596,53.432,76.92,-15.836,-92.756
1002,216,23439,83918,27.628,34.721,34.853,-7.225,-0.132,7.093
1002,217,12969,73448,37.128,20.844,30.862,6.266,-10.018,-16.284
1002,218,15425,75904,60.406,32.588,38.216,22.19,-5.628,-27.818
1002,219,7576,68055,88.681,28.868,25.39,63.291,3.478,-59.813
1002,220,21218,81697,111.886,41.511,47.773,64.113,-6.262,-70.374
1002,221,16781,77260,152.323,24.14,50.957,101.366,-26.817,-128.183
1002,222,21535,82014,226.777,43.945,43.393,183.384,0.552,-182.832
1002,223,839,61318,161.149,144.184,78.783,82.366,65.401,-16.965
1002,224,11341,71820,62.253,35.99,34.65,27.603,1.34,-26.263
1002,225,1670,62149,106.623,37.325,39.003,67.62,-1.678,-69.298
1002,226,12521,73000,124.244,40.54,44.788,79.456,-4.248,-83.704
1002,227,345,60824,109.349,30.572,42.666,66.684,-12.094,-78.778
1002,228,8607,69086,62.436,49.757,42.773,19.663,6.984,-12.679
1002,229,20285,80764,40.095,33.718,29.921,10.174,3.797,-6.377
1002,230,14984,75463,124.923,25.615,25.32,99.604,0.295,-99.308
1002,231,2857,63336,64.102,25.21,39.665,24.437,-14.455,-38.892
1002,232,6046,66525,53.321,39.338,32.906,20.415,6.432,-13.983
1002,233,25621,86100,33.136,31.249,30.992,2.145,0.258,-1.887
1002,234,14339,74818,146.346,38.385,39.896,106.451,-1.511,-107.962
1002,235,5075,65554,50.973,-2.544,26.684,24.289,-29.228,-53.517
1002,236,12524,73003,94.787,38.38,43.242,51.546,-4.862,-56.407
1002,237,4529,65008,42.675,34.801,39.806,2.868,-5.005,-7.874
1002,238,10346,70825,219.862,101.09,52.637,167.225,48.453,-118.773
1002,239,8969,69448,112.705,32.918,34.65,78.055,-1.732,-79.787
1002,240,19485,79964,203.567,40.228,53.535,150.032,-13.306,-163.339
1002,241,21855,82334,31.708,34.72,29.411,2.297,5.309,3.012
1002,242,6953,67432,134.862,31.245,28.76,106.103,2.485,-103.617
1002,243,9733,70212,75.301,37.265,41.703,33.598,-4.439,-38.037
1002,244,16587,77066,164.862,35.805,34.27,130.592,1.535,-129.057
1002,245,8006,68485,113.605,47.416,49.302,64.304,-1.885,-66.189
1002,246,21244,81723,66.732,64.004,77.975,-11.243,-13.971,-2.728
1002,247,549,61028,91.049,47.203,44.273,46.777,2.93,-43.846
1002,248,13877,74356,89.178,42.463,50.614,38.564,-8.151,-46.715
1002,249,7595,68074,86.014,18.29,24.209,61.805,-5.919,-67.724
1002,250,9256,69735,96.014,52.424,48.323,47.691,4.102,-43.589
1002,251,9719,70198,62.862,44.053,42.335,20.527,1.719,-18.808
1002,252,16463,76942,116.391,18.074,49.159,67.232,-31.085,-98.317
1002,253,7673,68152,54.818,42.35,48.605,6.213,-6.255,-12.468
1002,254,13475,73954,118.304,31.933,52.737,65.567,-20.804,-86.371
1002,255,16864,77343,118.82,73.033,55.98,62.84,17.053,-45.787
1002,256,18707,79186,75.061,37.891,38.523,36.538,-0.632,-37.17
1002,257,13327,73806,129.443,25.72,32.319,97.125,-6.598,-103.723
1002,258,17917,78396,160.559,50.272,50.639,109.921,-0.367,-110.288
1002,259,1754,62233,30.315,14.364,49.515,-19.201,-35.152,-15.951
1002,260,15199,75678,279.278,98.046,47.887,231.391,50.159,-181.232
1002,261,15989,76468,26.368,26.808,31.857,-5.489,-5.049,0.44
1002,262,19546,80025,32.839,29.361,37.695,-4.856,-8.334,-3.478
1002,263,22218,82697,29.139,38.48,30.794,-1.655,7.686,9.341
1002,264,22579,83058,28.072,27.413,44.311,-16.239,-16.898,-0.659
1002,265,291,60770,192.94,51.521,49.817,143.123,1.704,-141.419
1002,266,24786,85265,52.753,41.851,39.635,13.118,2.216,-10.902
1002,267,19442,79921,32.51,35.814,45.84,-13.33,-10.027,3.304
1002,268,7345,67824,90.352,29.418,32.383,57.97,-2.965,-60.935
1002,269,19675,80154,132.118,38.492,78.845,53.273,-40.353,-93.626
1002,270,9383,69862,108.579,29.361,36.062,72.518,-6.701,-79.218
1002,271,17202,77681,41.701,34.601,45.279,-3.578,-10.677,-7.099
1002,272,6418,66897,37.056,32.244,39.748,-2.692,-7.504,-4.812
1002,273,788,61267,22.196,-1.987,40.69,-18.495,-42.677,-24.183
1002,274,7494,67973,153.486,46.058,57.362,96.124,-11.304,-107.428
1002,275,7578,68057,97.698,27.499,25.659,72.04,1.84,-70.199
1002,276,12744,73223,96.352,35.39,51.989,44.363,-16.599,-60.962
1002,277,3381,63860,32.174,25.611,26.824,5.35,-1.213,-6.563
1002,278,8505,68984,53.361,17.674,34.729,18.632,-17.055,-35.687
1002,279,11849,72328,27.078,-7.857,20.834,6.244,-28.691,-34.935
1002,280,23906,84385,34.681,30.972,27.01,7.671,3.962,-3.709
1002,281,7717,68196,34.063,27.369,37.988,-3.926,-10.619,-6.693
1002,282,14517,74996,41.667,30.697,43.943,-2.276,-13.246,-10.971
1002,283,4572,65051,47.619,45.371,43.219,4.401,2.153,-2.248
1002,284,10835,71314,110.615,39.399,40.357,70.258,-0.958,-71.216
1002,285,25431,85910,27.596,30.775,33.497,-5.902,-2.723,3.179
1002,286,6168,66647,209.858,56.996,52.441,157.417,4.555,-152.863
1002,287,22728,83207,80.255,53.377,48.234,32.021,5.143,-26.878
1002,288,18393,78872,24.991,30.806,29.944,-4.953,0.862,5.815
1002,289,6751,67230,55.294,33.009,36.015,19.279,-3.005,-22.284
1002,290,7072,67551,48.858,36.455,32.687,16.17,3.768,-12.403
1002,291,14965,75444,79.56,20.774,19.627,59.932,1.147,-58.786
1002,292,8178,68657,201.854,61.564,45.3,156.554,16.264,-140.29
1002,293,1362,61841,85.834,36.542,33.414,52.42,3.128,-49.292
1002,294,13288,73767,143.715,35.838,31.691,112.024,4.147,-107.877
1002,295,20862,81341,44.456,44.456,45.041,-0.585,-0.585,0.0
1002,296,15139,75618,34.128,20.174,27.696,6.432,-7.521,-13.954
1002,297,19975,80454,30.88,31.843,32.61,-1.73,-0.766,0.964
1002,298,25712,86191,28.063,40.955,42.232,-14.169,-1.278,12.892
1002,299,5126,65605,95.556,74.831,53.289,42.267,21.542,-20.725
1003,0,7675,68154,55.821,44.374,47.2,8.621,-2.825,-11.447
1003,1,4855,65334,137.276,39.36,42.155,95.122,-2.794,-97.916
1003,2,15076,75555,222.519,34.235,41.178,181.342,-6.942,-188.284
1003,3,6638,67117,150.288,35.492,35.664,114.624,-0.172,-114.796
1003,4,7328,67807,46.284,33.411,31.669,14.615,1.742,-12.873
1003,5,12791,73270,134.589,29.882,38.196,96.393,-8.314,-104.707
1003,6,22432,82911,27.269,27.653,27.669,-0.4,-0.015,0.385
1003,7,17087,77566,26.5,34.717,38.822,-12.323,-4.105,8.217
1003,8,20680,81159,75.103,48.805,42.796,32.306,6.009,-26.298
1003,9,19448,79927,31.484,33.592,54.939,-23.455,-21.347,2.108
1003,10,12082,72561,86.766,29.608,52.895,33.871,-23.287,-57.158
1003,11,18698,79177,54.903,40.662,36.373,18.53,4.289,-14.241
1003,12,5478,65957,117.964,39.673,36.623,81.341,3.049,-78.292
1003,13,8803,69282,93.181,37.11,44.702,48.479,-7.592,-56.071
1003,14,16347,76826,3.181,17.63,22.207,-19.027,-4.578,14.449
1003,15,15451,75930,59.795,35.029,29.362,30.433,5.666,-24.767
1003,16,12553,73032,48.295,30.743,38.681,9.615,-7.938,-17.553
1003,17,25098,85577,66.406,35.088,25.945,40.462,9.143,-31.318
1003,18,6524,67003,62.385,46.759,43.647,18.737,3.111,-15.626
1003,19,18274,78753,35.546,39.538,53.691,-18.146,-14.154,3.992
1003,20,23818,84297,32.203,38.05,31.723,0.48,6.328,5.848
1003,21,5612,66091,78.822,65.533,62.59,16.231,2.942,-13.289
1003,22,10060,70539,105.828,20.236,38.021,67.806,-17.786,-85.592
1003,23,3638,64117,41.784,37.735,38.172,3.612,-0.436,-4.049
1003,24,13762,74241,58.057,41.171,38.54,19.517,2.631,-16.885
1003,25,18287,78766,41.252,46.078,45.654,-4.403,0.423,4.826
1003,26,5061,65540,69.204,-7.325,20.647,48.557,-27.973,-76.53
1003,27,22313,82792,48.576,49.154,45.912,2.664,3.242,0.578
1003,28,24757,85236,68.899,51.243,61.031,7.868,-9.788,-17.657
1003,29,10072,70551,64.977,18.385,37.263,27.714,-18.878,-46.591
1003,30,10,60489,191.363,51.87,49.261,142.102,2.609,-139.493
1003,31,2967,63446,63.424,47.599,46.224,17.2,1.374,-15.826
1003,32,15375,75854,52.828,46.339,36.668,16.161,9.671,-6.489
1003,33,13849,74328,150.734,54.239,57.373,93.362,-3.134,-96.496
1003,34,24157,84636,122.704,48.123,50.693,72.012,-2.569,-74.581
1003,35,13654,74133,154.925,45.43,45.478,109.447,-0.048,-109.495
1003,36,11556,72035,37.781,14.2,30.25,7.53,-16.05,-23.581
1003,37,21458,81937,28.165,18.915,50.205,-22.04,-31.29,-9.25
1003,38,15397,75876,60.354,38.483,33.949,26.405,4.534,-21.871
1003,39,2828,63307,108.669,16.294,25.82,82.849,-9.526,-92.375
1003,40,8703,69182,38.745,39.764,39.418,-0.673,0.346,1.019
1003,41,25086,85565,26.057,31.794,24.737,1.32,7.057,5.737
1003,42,18023,78502,193.564,46.285,38.667,154.897,7.618,-147.279
1003,43,18395,78874,25.723,30.292,30.621,-4.898,-0.329,4.569
1003,44,6417,66896,29.15,32.218,39.471,-10.321,-7.253,3.068
1003,45,2197,62676,38.002,44.786,43.124,-5.122,1.662,6.784
1003,46,15643,76122,99.953,58.487,51.942,48.011,6.545,-41.466
1003,47,21657,82136,31.127,34.682,47.177,-16.05,-12.495,3.555
1003,48,6951,67430,35.227,32.093,29.948,5.279,2.145,-3.134
1003,49,12345,72824,74.017,48.409,45.795,28.223,2.614,-25.608
1003,50,9774,70253,66.043,30.478,43.868,22.174,-13.39,-35.564
1003,51,18526,79005,15.925,19.963,30.274,-14.349,-10.311,4.038
1003,52,1763,62242,84.269,45.447,58.204,26.066,-12.757,-38.822
1003,53,13100,73579,90.936,45.863,48.718,42.218,-2.855,-45.073
1003,54,759,61238,42.845,1.618,34.151,8.694,-32.533,-41.227
1003,55,3492,63971,142.239,35.592,41.829,100.41,-6.237,-106.647
1003,56,24528,85007,38.652,46.745,44.848,-6.196,1.897,8.092
1003,57,23265,83744,28.602,37.415,31.382,-2.78,6.033,8.812
1003,58,4338,64817,27.4,23.071,23.871,3.529,-0.8,-4.33
1003,59,4113,64592,50.923,46.796,57.508,-6.585,-10.711,-4.126
1003,60,18480,78959,32.267,32.368,31.176,1.091,1.192,0.101
1003,61,9164,69643,107.372,43.362,56.714,50.658,-13.352,-64.009
1003,62,20649,81128,46.826,44.883,45.011,1.814,-0.128,-1.943
1003,63,13416,73895,38.086,42.247,43.257,-5.171,-1.01,4.161
1003,64,8877,69356,151.991,54.273,54.733,97.258,-0.46,-97.718
1003,65,9687,70166,100.059,49.556,47.442,52.618,2.115,-50.503
1003,66,8157,68636,178.019,53.64,47.734,130.285,5.906,-124.379
1003,67,14627,75106,64.706,50.841,55.381,9.325,-4.54,-13.865
1003,68,2307,62786,32.996,42.426,35.445,-2.449,6.981,9.43
1003,69,24079,84558,12.82,25.737,25.539,-12.72,0.197,12.917
1003,70,10026,70505,29.306,17.191,36.498,-7.192,-19.307,-12.115
1003,71,3774,64253,47.244,43.279,37.08,10.164,6.2,-3.964
1003,72,1507,61986,157.04,56.053,53.723,103.316,2.33,-100.986
1003,73,15329,75808,108.627,35.032,38.772,69.854,-3.74,-73.595
1003,74,22283,82762,176.158,58.967,44.845,131.313,14.123,-117.191
1003,75,4780,65259,111.913,36.049,32.154,79.76,3.895,-75.865
1003,76,209,60688,56.926,41.333,50.429,6.497,-9.097,-15.593
1003,77,18224,78703,57.675,22.038,48.118,9.557,-26.08,-35.637
1003,78,14366,74845,54.561,45.621,39.966,14.595,5.654,-8.941
1003,79,16479,76958,79.325,34.219,48.688,30.637,-14.469,-45.105
1003,80,5960,66439,29.573,32.322,35.247,-5.674,-2.925,2.749
1003,81,7973,68452,114.833,48.854,47.656,67.177,1.198,-65.979
1003,82,11775,72254,70.842,27.793,25.743,45.099,2.049,-43.05
1003,83,7940,68419,86.624,44.352,45.627,40.997,-1.276,-42.272
1003,84,4362,64841,53.753,35.218,28.853,24.9,6.365,-18.535
1003,85,8523,69002,51.164,32.601,38.134,13.03,-5.533,-18.563
1003,86,20415,80894,46.251,46.042,57.824,-11.573,-11.782,-0.209
1003,87,15301,75780,69.24,42.249,43.66,25.58,-1.412,-26.992
1003,88,20686,81165,124.801,48.255,43.184,81.617,5.071,-76.546
1003,89,4875,65354,50.843,42.006,45.191,5.652,-3.185,-8.837
1003,90,25742,86221,41.603,44.33,48.817,-7.214,-4.487,2.727
1003,91,25362,85841,50.278,37.609,38.884,11.394,-1.275,-12.669
1003,92,13173,73652,45.16,48.599,51.486,-6.326,-2.887,3.438
1003,93,11695,72174,28.387,28.14,30.026,-1.639,-1.886,-0.247
1003,94,21824,82303,37.178,39.89,44.846,-7.668,-4.957,2.712
1003,95,1233,61712,81.305,47.547,54.937,26.368,-7.39,-33.759
1003,96,21012,81491,37.148,35.521,45.465,-8.318,-9.945,-1.627
1003,97,19501,79980,111.215,53.195,55.246,55.969,-2.05,-58.019
1003,98,25139,85618,295.549,36.515,33.588,261.961,2.927,-259.034
1003,99,24536,85015,35.561,43.289,45.348,-9.787,-2.059,7.728
1003,100,767,61246,53.616,1.439,37.732,15.883,-36.294,-52.177
1003,101,24199,84678,78.072,55.625,60.362,17.71,-4.737,-22.447
1003,102,12299,72778,159.641,50.365,54.297,105.345,-3.931,-109.276
1003,103,6604,67083,177.489,41.683,35.518,141.971,6.165,-135.806
1003,104,15780,76259,102.545,38.069,48.409,54.136,-10.34,-64.475
1003,105,5706,66185,80.862,53.795,58.025,22.838,-4.229,-27.067
1003,106,8300,68779,81.215,41.927,45.131,36.084,-3.204,-39.288
1003,107,17058,77537,24.955,27.594,43.276,-18.321,-15.683,2.638
1003,108,7697,68176,47.837,21.386,32.985,14.852,-11.599,-26.451
1003,109,24919,85398,31.105,30.212,28.551,2.554,1.661,-0.893
1003,110,17373,77852,148.84,43.447,52.465,96.375,-9.018,-105.393
1003,111,1176,61655,147.919,31.632,46.219,101.699,-14.587,-116.286
1003,112,4137,64616,46.777,43.997,44.935,1.842,-0.938,-2.78
1003,113,25441,85920,29.328,34.234,36.959,-7.631,-2.725,4.906
1003,114,24308,84787,47.856,50.996,57.906,-10.05,-6.91,3.14
1003,115,798,61277,47.024,31.511,55.79,-8.766,-24.279,-15.513
1003,116,24850,85329,22.593,31.329,22.193,0.4,9.136,8.736
1003,117,25144,85623,311.101,38.276,36.263,274.837,2.013,-272.824
1003,118,13549,74028,150.566,45.902,49.161,101.405,-3.259,-104.664
1003,119,9045,69524,229.708,49.276,52.353,177.355,-3.077,-180.432
1003,120,11534,72013,118.605,14.707,27.874,90.731,-13.167,-103.898
1003,121,10453,70932,263.066,47.643,50.451,212.615,-2.808,-215.423
1003,122,18761,79240,6.593,18.754,32.926,-26.333,-14.172,12.161
1003,123,17103,77582,27.004,36.276,30.487,-3.483,5.789,9.272
1003,124,9440,69919,98.639,48.272,45.013,53.627,3.26,-50.367
1003,125,13095,73574,85.669,48.24,46.262,39.406,1.978,-37.428
1003,126,23410,83889,33.566,36.125,36.332,-2.766,-0.207,2.559
1003,127,14081,74560,70.656,36.628,59.431,11.225,-22.803,-34.028
1003,128,3704,64183,65.67,50.421,58.248,7.421,-7.827,-15.249
1003,129,4128,64607,50.188,40.131,46.829,3.359,-6.698,-10.058
1003,130,3840,64319,52.614,42.485,34.967,17.646,7.518,-10.128
1003,131,8798,69277,64.192,37.08,42.495,21.697,-5.415,-27.112
1003,132,10889,71368,132.039,23.198,26.378,105.661,-3.18,-108.841
1003,133,15105,75584,72.534,21.575,36.056,36.479,-14.481,-50.96
1003,134,22636,83115,115.06,38.289,44.139,70.921,-5.85,-76.771
1003,135,21335,81814,39.4,37.52,51.158,-11.758,-13.638,-1.88
1003,136,19082,79561,41.994,47.759,40.097,1.897,7.662,5.765
1003,137,3780,64259,46.135,45.124,38.143,7.992,6.98,-1.012
1003,138,10061,70540,111.99,18.008,37.017,74.973,-19.009,-93.982
1003,139,10230,70709,247.568,56.759,52.918,194.65,3.841,-190.809
1003,140,4712,65191,59.904,35.011,37.886,22.017,-2.876,-24.893
1003,141,8508,68987,40.357,24.58,36.738,3.619,-12.158,-15.777
1003,142,19634,80113,34.011,9.307,63.352,-29.341,-54.046,-24.705
1003,143,8854,69333,179.617,49.923,47.127,132.49,2.796,-129.694
1003,144,21739,82218,40.282,42.902,61.864,-21.581,-18.961,2.62
1003,145,935,61414,75.724,40.264,42.09,33.634,-1.826,-35.46
1003,146,17103,77582,27.004,36.276,30.487,-3.483,5.789,9.272
1003,147,15667,76146,66.712,42.224,36.125,30.587,6.099,-24.488
1003,148,16328,76807,11.269,32.599,28.436,-17.167,4.163,21.33
1003,149,9075,69554,89.83,50.647,47.493,42.338,3.154,-39.183
1003,150,18862,79341,30.251,33.092,40.169,-9.918,-7.077,2.841
1003,151,1779,62258,100.782,45.751,44.064,56.718,1.686,-55.031
1003,152,23884,84363,29.211,39.432,25.492,3.719,13.94,10.221
1003,153,3917,64396,48.371,51.761,46.698,1.673,5.063,3.39
1003,154,7105,67584,44.056,-0.045,26.64,17.416,-26.685,-44.101
1003,155,8108,68587,92.791,28.866,37.372,55.419,-8.506,-63.925
1003,156,16938,77417,21.264,24.071,34.268,-13.003,-10.196,2.807
1003,157,12050,72529,73.335,22.201,53.847,19.488,-31.646,-51.134
1003,158,6430,66909,40.655,35.651,39.766,0.889,-4.115,-5.004
1003,159,20389,80868,41.88,41.13,53.905,-12.025,-12.775,-0.75
1003,160,19068,79547,36.139,41.288,46.368,-10.229,-5.081,5.149
1003,161,18631,79110,37.862,42.331,64.717,-26.855,-22.386,4.469
1003,162,23919,84398,27.132,30.803,25.46,1.672,5.343,3.672
1003,163,1204,61683,99.935,48.299,56.7,43.236,-8.401,-51.636
1003,164,19096,79575,62.811,47.309,41.148,21.662,6.16,-15.502
1003,165,10,60489,191.363,51.87,49.261,142.102,2.609,-139.493
1003,166,17722,78201,76.779,49.793,61.214,15.565,-11.421,-26.986
1003,167,23053,83532,33.138,38.47,42.613,-9.475,-4.143,5.331
1003,168,4264,64743,30.129,39.258,34.983,-4.854,4.275,9.129
1003,169,4392,64871,69.821,39.041,37.713,32.108,1.328,-30.78
1003,170,19042,79521,92.05,55.55,54.481,37.569,1.069,-36.5
1003,171,19760,80239,42.916,46.084,51.324,-8.408,-5.24,3.169
1003,172,17331,77810,85.828,38.574,38.437,47.391,0.137,-47.253
1003,173,14707,75186,39.577,41.819,50.733,-11.156,-8.914,2.242
1003,174,16587,77066,148.412,23.414,34.27,114.142,-10.856,-124.999
1003,175,19729,80208,54.677,39.276,53.751,0.926,-14.474,-15.401
1003,176,3427,63906,22.991,23.183,36.591,-13.6,-13.408,0.192
1003,177,5135,65614,47.941,48.417,48.233,-0.292,0.184,0.476
1003,178,2576,63055,96.136,46.769,45.531,50.605,1.238,-49.367
1003,179,13633,74112,90.145,33.221,33.571,56.573,-0.35,-56.924
1003,180,24796,85275,41.022,44.695,39.102,1.92,5.593,3.673
1003,181,17498,77977,42.329,44.375,63.483,-21.154,-19.108,2.046
1003,182,17007,77486,35.646,38.621,42.554,-6.909,-3.933,2.975
1003,183,18974,79453,9.49,-4.365,28.73,-19.24,-33.095,-13.855
1003,184,15404,75883,67.323,34.841,34.258,33.065,0.582,-32.483
1003,185,21454,81933,36.054,18.529,49.208,-13.154,-30.678,-17.525
1003,186,21245,81724,62.685,65.038,75.738,-13.054,-10.7,2.353
1003,187,22889,83368,30.824,37.847,34.841,-4.017,3.006,7.023
1003,188,14407,74886,60.805,39.109,37.245,23.561,1.864,-21.697
1003,189,24044,84523,34.456,37.787,33.417,1.04,4.37,3.33
1003,190,3760,64239,60.847,48.956,42.797,18.05,6.159,-11.891
1003,191,3369,63848,28.987,27.154,30.106,-1.119,-2.952,-1.833
1003,192,1628,62107,91.389,43.014,42.174,49.215,0.84,-48.374
1003,193,6724,67203,49.459,47.482,49.046,0.413,-1.563,-1.976
1003,194,2271,62750,45.49,43.79,45.552,-0.062,-1.762,-1.7
1003,195,7336,67815,46.066,30.303,29.109,16.957,1.194,-15.764
1003,196,9003,69482,91.52,48.411,46.63,44.891,1.781,-43.11
1003,197,11937,72416,248.537,112.646,49.286,199.251,63.36,-135.891
1003,198,19986,80465,34.383,35.469,36.309,-1.926,-0.84,1.086
1003,199,22154,82633,32.408,37.333,33.174,-0.766,4.158,4.924
1003,200,7043,67522,30.05,37.12,29.787,0.264,7.334,7.07
1003,201,25360,85839,51.539,35.118,37.253,14.287,-2.134,-16.421
1003,202,5977,66456,26.776,32.73,34.895,-8.118,-2.165,5.954
1003,203,8611,69090,44.671,53.196,45.72,-1.049,7.476,8.525
1003,204,18391,78870,25.524,30.014,28.913,-3.389,1.101,4.489
1003,205,21230,81709,60.46,59.466,70.68,-10.219,-11.214,-0.994
1003,206,19034,79513,98.452,52.93,55.524,42.928,-2.594,-45.522
1003,207,23075,83554,26.54,37.76,38.521,-11.981,-0.76,11.221
1003,208,4690,65169,38.656,19.6,31.232,7.424,-11.632,-19.056
1003,209,12714,73193,140.022,35.255,60.375,79.647,-25.12,-104.767
1003,210,15782,76261,111.265,40.294,49.319,61.946,-9.024,-70.97
1003,211,2116,62595,120.517,44.052,59.771,60.747,-15.719,-76.466
1003,212,22349,82828,33.181,47.109,39.943,-6.762,7.166,13.928
1003,213,17273,77752,37.717,21.589,41.828,-4.112,-20.239,-16.128
1003,214,21606,82085,76.02,48.963,51.936,24.085,-2.973,-27.057
1003,215,15321,75800,100.926,36.22,38.658,62.268,-2.438,-64.706
1003,216,20293,80772,27.324,30.8,28.009,-0.684,2.791,3.476
1003,217,8894,69373,229.082,38.559,39.762,189.32,-1.203,-190.523
1003,218,1740,62219,45.19,19.555,41.61,3.581,-22.055,-25.636
1003,219,23023,83502,42.876,43.622,51.412,-8.536,-7.79,0.746
1003,220,17069,77548,18.735,20.45,43.07,-24.334,-22.62,1.714
1003,221,13744,74223,180.463,41.274,34.66,145.803,6.614,-139.189
1003,222,5448,65927,70.972,39.204,39.865,31.107,-0.661,-31.768
1003,223,1109,61588,23.615,26.657,29.39,-5.775,-2.733,3.042
1003,224,1125,61604,20.652,27.685,29.121,-8.469,-1.437,7.033
1003,225,24371,84850,116.7,56.624,55.259,61.441,1.365,-60.077
1003,226,7666,68145,90.447,47.619,48.375,42.073,-0.755,-42.828
1003,227,22610,83089,31.85,32.27,37.65,-5.8,-5.38,0.42
1003,228,8857,69336,244.815,46.6,47.823,196.992,-1.223,-198.215
1003,229,2038,62517,19.659,24.014,20.617,-0.959,3.396,4.355
